2017-10-24 qp0035.csv,,amir,24/10/2017 13:12:30,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4724
202,2.4445
204,2.4163
206,2.352
208,2.2446
210,2.0906
212,1.8918
214,1.6585
216,1.4002
218,1.1633
220,.9234
222,.7249
224,.5106
226,.3587
228,.2777
230,.2276
232,.1652
234,.1064
236,.0658
238,.04
240,.0237
242,.0159
244,.0106
246,.0062
248,.0041
250,.0029
252,.0017
254,.001
256,.0002
258,-.0001
260,-.0002
262,-.0001
264,-.0001
266,-.0002
268,0
270,.0004
272,.0005
274,.0003
276,.0007
278,.0011
280,.0007
282,.0011
284,.001
286,.0013
288,.0015
290,.0017
292,.0021
294,.0016
296,.0017
298,.0027
300,.0024
302,.0021
304,.0022
306,.0021
308,.0017
310,.0017
312,.0017
314,.0016
316,.0013
318,.001
320,.0007
322,.0007
324,.0003
326,.0002
328,-.0003
330,-.0004
332,-.0002
334,-.0001
336,-.0006
338,-.0004
340,-.0005
342,-.0004
344,-.0007
346,-.0006
348,-.0007
350,-.0007
352,-.0005
354,-.0001
356,-.0003
358,-.0004
360,-.0002
362,-.0003
364,-.0002
366,-.0006
368,-.0005
370,-.0011
372,-.0007
374,-.0005
376,-.0006
378,-.0003
380,-.0006
382,-.0007
384,-.0005
386,-.0005
388,-.0007
390,-.0007
392,-.0007
394,-.0005
396,-.0004
398,-.0006
400,-.0003
402,-.0007
404,-.0006
406,-.0006
408,-.0004
410,-.0004
412,-.0005
414,-.0001
416,-.0006
418,-.0005
420,-.0005
422,-.0007
424,-.0003
426,-.0005
428,-.0006
430,-.0004
432,-.0004
434,-.0005
436,-.0002
438,-.0004
440,-.0006
442,-.0007
444,-.0002
446,-.0003
448,-.0003
450,-.0004
452,-.0003
454,-.0004
456,-.0003
458,-.0002
460,-.0003
462,-.0004
464,-.0001
466,-.0004
468,-.0003
470,-.0004
472,-.0002
474,-.0003
476,-.0002
478,-.0001
480,-.0003
482,-.0003
484,-.0003
486,-.0004
488,0
490,-.0001
492,-.0001
494,-.0002
496,-.0003
498,-.0001
500,-.0003
502,-.0001
504,-.0001
506,-.0008
508,-.0005
510,-.0001
512,-.0004
514,-.0002
516,-.0003
518,-.0001
520,-.0004
522,-.0005
524,-.0001
526,-.0002
528,-.0002
530,-.0002
532,0
534,-.0001
536,-.0001
538,-.0002
540,-.0001
542,-.0001
544,-.0002
546,-.0002
548,-.0002
550,-.0003
552,-.0004
554,-.0004
556,-.0006
558,0
560,-.0002
562,-.0001
564,-.0005
566,-.0005
568,-.0003
570,-.0002
572,-.0003
574,-.0002
576,-.0003
578,-.0004
580,-.0008
582,-.0003
584,-.0003
586,-.0005
588,-.0005
590,0
592,.0002
594,-.0004
596,-.0001
598,-.0005
600,0
602,-.0002
604,.0001
606,-.0001
608,.0001
610,-.0004
612,-.0004
614,0
616,.0003
618,.0001
620,.0006
622,0
624,0
626,.0002
628,.0005
630,.0005
632,-.0002
634,.0002
636,-.0001
638,-.0004
640,-.0001
642,-.0001
644,.0008
646,.0001
648,.0007
650,.0005
652,0
654,.0003
656,.0001
658,.0002
660,-.0002
662,.0005
664,.0004
666,.0007
668,-.0003
670,-.0002
672,.0003
674,.0003
676,-.0004
678,-.0006
680,.0004
682,.0007
684,.0001
686,-.0001
688,-.0004
690,-.0005
692,.0002
694,.0001
696,-.0002
698,0
700,-.0001
702,-.0001
704,.0002
706,-.0002
708,.0001
710,-.0008
712,.0004
714,.0006
716,0
718,0
720,-.0002
722,.0001
724,-.0002
726,.0004
728,-.0007
730,.0005
732,-.0005
734,.0002
736,-.0002
738,.0004
740,.0006
742,.0002
744,.0004
746,-.0003
748,.0001
750,.0009
752,-.0004
754,-.0004
756,.0002
758,.0015
760,.0009
762,0
764,-.0001
766,-.0006
768,0
770,-.0005
772,-.0007
774,.0002
776,.0009
778,-.0001
780,.0016
782,.0004
784,-.0005
786,.0015
788,.0006
790,.0008
792,-.0012
794,-.0004
796,-.0005
798,-.0001
800,-.0003
