2017-10-25 kdz015.csv,,amir,25/10/2017 11:17:50,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.0969
202,2.0627
204,2.0156
206,1.9434
208,1.8297
210,1.6823
212,1.5051
214,1.3102
216,1.102
218,.9081
220,.7203
222,.5638
224,.3989
226,.2818
228,.215
230,.1754
232,.1277
234,.0831
236,.0517
238,.0317
240,.0193
242,.0133
244,.0086
246,.0057
248,.0036
250,.0023
252,.0018
254,.0009
256,.0008
258,.0011
260,.0009
262,.0003
264,.0005
266,.0009
268,.0007
270,.001
272,.0009
274,.0007
276,.0008
278,.0012
280,.0008
282,.0012
284,.0006
286,.0012
288,.0012
290,.0012
292,.0013
294,.0014
296,.0017
298,.0011
300,.0015
302,.0014
304,.0012
306,.0012
308,.0011
310,.0008
312,.0007
314,.0003
316,.0002
318,-.0002
320,-.0001
322,-.0005
324,-.0004
326,-.0005
328,-.0011
330,-.0012
332,-.0016
334,-.0012
336,-.0018
338,-.0015
340,-.0015
342,-.0015
344,-.0013
346,-.0016
348,-.0012
350,-.0016
352,-.0016
354,-.0013
356,-.0011
358,-.0014
360,-.0013
362,-.0013
364,-.0015
366,-.0014
368,-.0019
370,-.0018
372,-.002
374,-.002
376,-.0013
378,-.0017
380,-.0021
382,-.0023
384,-.0021
386,-.0019
388,-.0017
390,-.002
392,-.0019
394,-.0019
396,-.0019
398,-.0019
400,-.002
402,-.0019
404,-.0018
406,-.0018
408,-.0019
410,-.0019
412,-.002
414,-.0019
416,-.002
418,-.0021
420,-.0019
422,-.0021
424,-.0018
426,-.0018
428,-.002
430,-.0022
432,-.0021
434,-.0019
436,-.0019
438,-.002
440,-.0021
442,-.0021
444,-.002
446,-.002
448,-.0018
450,-.0018
452,-.002
454,-.0018
456,-.0019
458,-.002
460,-.0017
462,-.0019
464,-.0018
466,-.0017
468,-.0021
470,-.0018
472,-.0021
474,-.0021
476,-.002
478,-.002
480,-.002
482,-.002
484,-.002
486,-.0021
488,-.002
490,-.0026
492,-.0022
494,-.0023
496,-.0021
498,-.0019
500,-.0023
502,-.0021
504,-.0024
506,-.0023
508,-.0021
510,-.0019
512,-.0018
514,-.0019
516,-.002
518,-.002
520,-.002
522,-.0021
524,-.002
526,-.002
528,-.0018
530,-.0017
532,-.002
534,-.002
536,-.002
538,-.002
540,-.002
542,-.0021
544,-.0016
546,-.0018
548,-.0023
550,-.0024
552,-.0019
554,-.0025
556,-.0027
558,-.002
560,-.0023
562,-.0021
564,-.0022
566,-.002
568,-.0022
570,-.002
572,-.0022
574,-.0019
576,-.0021
578,-.002
580,-.0022
582,-.0021
584,-.0022
586,-.0023
588,-.0017
590,-.0018
592,-.0023
594,-.0023
596,-.0022
598,-.0023
600,-.0022
602,-.0021
604,-.0025
606,-.0024
608,-.0027
610,-.0018
612,-.0023
614,-.0017
616,-.0022
618,-.0018
620,-.0012
622,-.0016
624,-.0016
626,-.002
628,-.0023
630,-.0021
632,-.002
634,-.0015
636,-.0022
638,-.0017
640,-.0021
642,-.0024
644,-.0015
646,-.0012
648,-.0024
650,-.0016
652,-.0019
654,-.0013
656,-.0023
658,-.0025
660,-.0018
662,-.0013
664,-.001
666,-.0008
668,-.0019
670,-.0011
672,-.002
674,-.002
676,-.0021
678,-.0018
680,-.0024
682,-.0017
684,-.002
686,-.0023
688,-.0014
690,-.002
692,-.0019
694,-.0015
696,-.0009
698,-.0022
700,-.0028
702,-.0018
704,-.0018
706,-.0018
708,-.0018
710,-.0017
712,-.0015
714,-.002
716,-.0021
718,-.0013
720,-.0018
722,-.0014
724,-.0016
726,-.002
728,-.0016
730,-.0022
732,-.002
734,-.0015
736,-.0016
738,-.0017
740,-.0021
742,-.0021
744,-.0023
746,-.002
748,-.0009
750,-.0016
752,-.0016
754,-.0012
756,-.0025
758,-.0014
760,-.0014
762,-.0025
764,-.0029
766,-.0017
768,-.0009
770,-.0026
772,-.0016
774,-.0022
776,-.0012
778,-.0024
780,-.0015
782,-.0015
784,-.0015
786,-.0008
788,-.002
790,-.0012
792,-.0017
794,-.0013
796,-.001
798,-.002
800,-.0017
