qp0035.csv,,Amir,03/10/2017 11:57:49,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4877
202,2.4547
204,2.4214
206,2.3531
208,2.2255
210,2.0678
212,1.862
214,1.6244
216,1.3716
218,1.1338
220,.9025
222,.7047
224,.4971
226,.3497
228,.2703
230,.2212
232,.1595
234,.1028
236,.0629
238,.038
240,.0219
242,.0142
244,.0085
246,.0048
248,.0023
250,.0009
252,-.0001
254,-.0005
256,-.0004
258,-.0005
260,-.0012
262,-.0013
264,-.0009
266,-.0006
268,-.0008
270,-.0005
272,-.0007
274,-.0007
276,-.0004
278,-.0002
280,-.0004
282,-.0001
284,.0002
286,.0003
288,.0005
290,.0007
292,.0009
294,.0011
296,.0013
298,.001
300,.0012
302,.0016
304,.0015
306,.0018
308,.0015
310,.0015
312,.0012
314,.0011
316,.001
318,.0008
320,.0009
322,.0006
324,.0004
326,.0002
328,.0002
330,0
332,-.0003
334,-.0006
336,-.0004
338,-.0002
340,-.0001
342,.0001
344,-.0001
346,-.0006
348,-.0003
350,-.0002
352,0
354,.0001
356,-.0001
358,.0001
360,.0001
362,0
364,0
366,.0001
368,.0003
370,.0005
372,.0001
374,.0003
376,.0005
378,.0005
380,.0006
382,.0008
384,.0006
386,.0005
388,.0006
390,.0006
392,.0004
394,.0005
396,.0005
398,.0005
400,.0003
402,.0006
404,.0007
406,.0004
408,.0007
410,.0006
412,.0007
414,.0009
416,.0007
418,.0008
420,.0007
422,.0004
424,.0006
426,.0006
428,.0007
430,.0006
432,.0006
434,.0008
436,.0007
438,.0008
440,.0005
442,.0006
444,.0006
446,.0008
448,.0007
450,.0009
452,.0009
454,.0009
456,.001
458,.0009
460,.0009
462,.0007
464,.0008
466,.0007
468,.0009
470,.0011
472,.0006
474,.0005
476,.0008
478,.0008
480,.0009
482,.001
484,.0006
486,.0004
488,.0006
490,.0008
492,.0006
494,.0007
496,.0009
498,.0008
500,.0007
502,.0009
504,.0007
506,.0005
508,.001
510,.001
512,.001
514,.0009
516,.0011
518,.001
520,.0009
522,.0011
524,.001
526,.0012
528,.0011
530,.0009
532,.001
534,.001
536,.001
538,.0009
540,.0012
542,.0007
544,.0008
546,.0007
548,.0005
550,.001
552,.0005
554,.0007
556,.0009
558,.0009
560,.001
562,.0007
564,.001
566,.0007
568,.0003
570,.0008
572,.0007
574,.0006
576,.0005
578,.001
580,.0009
582,.0005
584,.0003
586,.001
588,.0008
590,.001
592,.0006
594,.0008
596,.0007
598,.0008
600,.0009
602,.001
604,.0005
606,.001
608,.001
610,.0002
612,.0006
614,.0013
616,.001
618,.0007
620,.0006
622,.0005
624,.0006
626,.0015
628,.0008
630,.0004
632,.0011
634,.001
636,.0012
638,.001
640,.0005
642,.0003
644,.0008
646,.0009
648,.0012
650,.001
652,.0015
654,.0007
656,.0011
658,.0014
660,.0005
662,.0014
664,.0011
666,.0019
668,.0018
670,.0009
672,.0014
674,.0008
676,.0008
678,.0013
680,.0015
682,.0011
684,.0004
686,.001
688,.0011
690,.0012
692,.0008
694,.0014
696,.0018
698,.0011
700,.001
702,.0009
704,.0006
706,.0009
708,.0015
710,.0013
712,.0011
714,.0014
716,.0014
718,.0018
720,.0012
722,.002
724,.001
726,.0012
728,.0015
730,.0007
732,.0018
734,.0013
736,.0012
738,.0008
740,.0005
742,.0013
744,.0013
746,.0008
748,.0015
750,.0015
752,.0011
754,.0006
756,.0011
758,.0009
760,.0013
762,.001
764,.0013
766,.0009
768,.0021
770,.0004
772,.0024
774,.0008
776,.0016
778,.0009
780,.0014
782,.0009
784,.0018
786,.002
788,.0012
790,.0021
792,.0015
794,.0002
796,.0011
798,.0006
800,.0016
