2018-1-11 QP0060.csv,,Amir,11/01/2018 18:39:15,GENESYS 10S,2L7M233003,2.001
nm,A
200,2.4918
202,2.4655
204,2.4278
206,2.3531
208,2.2191
210,2.063
212,1.8572
214,1.6184
216,1.3574
218,1.1172
220,.8838
222,.6883
224,.4768
226,.3344
228,.2564
230,.2071
232,.1452
234,.0896
236,.0516
238,.0275
240,.0119
242,.0054
244,.0005
246,-.0032
248,-.0049
250,-.0063
252,-.0071
254,-.0074
256,-.0073
258,-.0072
260,-.0071
262,-.0068
264,-.0068
266,-.0067
268,-.0068
270,-.0063
272,-.0066
274,-.0064
276,-.0061
278,-.0061
280,-.006
282,-.0056
284,-.0057
286,-.0054
288,-.0051
290,-.0046
292,-.0044
294,-.0038
296,-.004
298,-.0038
300,-.0032
302,-.0032
304,-.003
306,-.003
308,-.0031
310,-.003
312,-.0032
314,-.0031
316,-.0031
318,-.003
320,-.003
322,-.003
324,-.0031
326,-.0034
328,-.0039
330,-.0043
332,-.0044
334,-.0046
336,-.0039
338,-.0036
340,-.0038
342,-.0036
344,-.0039
346,-.0037
348,-.0039
350,-.0036
352,-.0031
354,-.0027
356,-.003
358,-.0029
360,-.003
362,-.0029
364,-.0027
366,-.003
368,-.0036
370,-.0034
372,-.003
374,-.0032
376,-.0029
378,-.003
380,-.0034
382,-.0029
384,-.003
386,-.0025
388,-.0026
390,-.0025
392,-.0026
394,-.0024
396,-.0026
398,-.0024
400,-.0024
